nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,Cantidad_Retweets,link,mencion
Sergio Fajardo,@sergio_fajardo,2021-07-01T13:50:15.000Z,qué inoportuna resulta una ley antivandalismo cuando la situación empieza a mejorar y varios actores están dialogando es como si el presidente quisiera provocar más indignación y mantenerse en modo conflicto hay leyes suficientes el resto es falta de liderazgo el tiempo jul el presidente iván duque le hizo un llamado al congreso para que en la próxima legislatura se tramite una ley antivandalismo y antidisturbios estos son los detalles de la propuesta ► ,,128,201000,1000,https://twitter.com/sergio_fajardo/status/1410596617300987904,['@eltiempo']
Sergio Fajardo,@sergio_fajardo,2021-07-01T12:46:06.000Z,gracias ignacio por por mantenernos informados y entretenidos con las matemáticas leibnitz y newton fueron los inventores del cálculo infinitesimal ídolosignacio mantilla prada jul un día como hoy en nació el gran matemático alemán gottfried leibniz se afirma que leibniz fue la última persona capaz de dominar todas las ciencias la universidad de hannover que lleva su nombre celebra hoy el aniversario de su nacimiento twitter com unihannover st…,,17,23000,173,https://twitter.com/sergio_fajardo/status/1410580470606307331,['@mantillaignacio']
Sergio Fajardo,@sergio_fajardo,2021-07-01T01:45:56.000Z,confieso que al someter nuestra propuesta de empleo juvenil al escrutinio de la gente jamás pensé que iba a recibir más de aportes e iba a poder discutirla en vivo con más de personas dejemos la mezquindad y busquemos juntos soluciones vayamos másalládeuntrino,,64,113000,611,https://twitter.com/sergio_fajardo/status/1410414336548409346,[]
Sergio Fajardo,@sergio_fajardo,2020-12-31T11:33:52.000Z,alerta máxima educación las implicaciones de la pandemia sobre el sistema sistema escolar son profundas las respuestas no dan espera acá presentamos unas acciones urgentes urgencia ya las cinco claves de sergio fajardo para la educación en las cinco claves de sergio fajardo para la educación en ‘la pandemia mostró las profundas desigualdades existentes en la educación’ dice fajardo eltiempo com,,147,72,250,https://twitter.com/sergio_fajardo/status/1344607701020585984,[]
Sergio Fajardo,@sergio_fajardo,2020-12-30T21:35:08.000Z,el miedo a la vacunael miedo a la vacuna en colombia hay que hacer pedagogía para que la ciudadanía acepte que la vacuna es la respuesta adecuada al virus elheraldo co,,24,10,43,https://twitter.com/sergio_fajardo/status/1344396628850040833,[]
Sergio Fajardo,@sergio_fajardo,2020-12-29T22:22:57.000Z,tremendo año este muchos aprendizajes pero también mucho sufrimiento vienen grandes retos para el y uno de ellos es la construcción de una gran convergencia para hacer parte de la transformación del país construir avanzar sin rabias ni odios estamos listos ,,1000,279,603,https://twitter.com/sergio_fajardo/status/1344046274677526528,[]
Sergio Fajardo,@sergio_fajardo,2020-12-24T09:58:23.000Z,una muy buena sencilla y clara explicación de los avances en el tratamiento de la covid these breakthroughs will make better than the latest on the innovations that will let us go back to normal gatesnotes com,,13,9,52,https://twitter.com/sergio_fajardo/status/1342046956873539584,[]
Sergio Fajardo,@sergio_fajardo,2020-12-14T22:03:53.000Z,amigos de el titular me ha costado regaños por falta de higiene en pandemia quiero aclarar que me lavo las manos con jabón cada horas eso si nunca me he lavado las manos de mis responsabilidades y siempre doy la cara el tiempo dic fajardo sobre hidroituango nunca me he lavado las manos vea aquí sus declaraciones ,,617,336,581,https://twitter.com/sergio_fajardo/status/1338605658036445184,"['@eltiempo', '@eltiempo']"
Sergio Fajardo,@sergio_fajardo,2020-12-14T19:13:28.000Z,los extremos políticos se necesitan mutuamente en la búsqueda de eliminar a quien es diferente a ellos quieren estar solos en el escenario una expresión por fuera de esos extremos debe ser la que conduzca a colombia y permitir que sanen tantas heridas ,,2000,511,1300,https://twitter.com/sergio_fajardo/status/1338562769512173574,[]
Sergio Fajardo,@sergio_fajardo,2020-12-14T12:34:34.000Z,hay personas que para tener protagonismo se valen de las mentiras y la agresión no me cansaré de insistir en que los principios y la ética deben ser la base para una convergencia política para el que lidere la transformación de colombia ,,1200,353,1200,https://twitter.com/sergio_fajardo/status/1338462386047606786,[]
Sergio Fajardo,@sergio_fajardo,2020-12-13T23:24:01.000Z,hoy en hablé de hidroituango nuestro papel y nuestras responsabilidades la entrevista la encuentran acá ,,73,61,187,https://twitter.com/sergio_fajardo/status/1338263437386911744,['@losdanielesop']
Sergio Fajardo,@sergio_fajardo,2020-12-13T20:58:18.000Z,la verdad alejandro gaviria dic mi papá juan felipe gaviria trabajó de empleado en conconcreto años antes de los hechos en cuestión este tuit hace insinuaciones calumniosas inaceptables el oportunismo y la mentira en la lucha contra la corrupción le hacen mucho daño a la sociedad mostrar este hilo,,57,58,390,https://twitter.com/sergio_fajardo/status/1338226765332951042,['@agaviriau']
Sergio Fajardo,@sergio_fajardo,2020-12-13T17:55:14.000Z,el mundo no es uribe o petro la mayoría no estamos en ese dilema tenemos que entender que la forma de enfrentar nuestros problemas de ejercer la política es lo que nos permitirá transformar a un país con tantas heridas como colombia ,,2500,761,2300,https://twitter.com/sergio_fajardo/status/1338180695240355844,[]
Sergio Fajardo,@sergio_fajardo,2020-12-13T17:43:16.000Z,actuar de manera ética es responder y eso estoy haciendo la ética es lo que tiene que ser la base de una convergencia política porque la forma como tramitamos nuestros problemas definirá nuestro futuro ,,666,185,488,https://twitter.com/sergio_fajardo/status/1338177681490403329,[]
Sergio Fajardo,@sergio_fajardo,2020-12-13T17:33:30.000Z,epm tiene que responder por todas sus actuaciones dentro del contrato de construir operar y mantener el proyecto de hidroituango ,,718,223,553,https://twitter.com/sergio_fajardo/status/1338175224844574722,[]
Sergio Fajardo,@sergio_fajardo,2020-12-13T17:15:20.000Z,las acusaciones de hoy de gustavo petro son falsas nunca le he entregado nada a nadie y menos a grupos empresariales no lo he hecho y nunca lo haré ,,813,272,1100,https://twitter.com/sergio_fajardo/status/1338170655682998277,[]
Sergio Fajardo,@sergio_fajardo,2020-12-13T17:07:11.000Z,yo respondo por todas mis actuaciones y por la labor de mi equipo ante la junta de hidroituango estoy orgulloso de haber trabajado con ellos nunca me he lavado las manos ni salir a decir que soy una víctima ,,276,136,489,https://twitter.com/sergio_fajardo/status/1338168600914432001,[]
Sergio Fajardo,@sergio_fajardo,2020-12-13T17:02:12.000Z,nosotros terminamos la labor ante la gobernación en y la contingencia de hi es en la pregunta es qué responsabilidad tenía yo como gobernador en ese momento cuando habían pasado dos años de la ejecución de las obras para reponer atrasos de obra ,,110,62,184,https://twitter.com/sergio_fajardo/status/1338167349732642823,[]
Sergio Fajardo,@sergio_fajardo,2020-12-13T17:00:22.000Z,tuvimos mesas de seguimiento en los municipios de hi con ríos vivos otras organizaciones y las comunidades y siempre imperó el diálogo y tuvimos acompañamiento de entes como la defensoría ,,50,35,150,https://twitter.com/sergio_fajardo/status/1338166888283705348,[]
Sergio Fajardo,@sergio_fajardo,2020-12-13T16:59:04.000Z,nuestras intervenciones con las comunidades de hi siempre estuvo acompañada por entes como la defensoría en un bloqueo fueron detenidas varias personas del movimiento ríos vivos no fuimos informados de eso y no compartimos esa medida tomada por la policía ,,44,29,95,https://twitter.com/sergio_fajardo/status/1338166559949410305,[]
Sergio Fajardo,@sergio_fajardo,2020-12-13T16:43:21.000Z,no hay ningún tipo de negligencia de parte nuestra y por eso mismo siempre pedía informes de todos los funcionarios los textos citados por la cgn fueron entregados por nosotros para demostrar el seguimiento que hacíamos pero que fueron citados por pedazos por el ente de control,,73,41,169,https://twitter.com/sergio_fajardo/status/1338162602950668289,[]
Sergio Fajardo,@sergio_fajardo,2020-12-13T16:39:50.000Z,a la contraloría le corresponde investigar no descalifico a quienes me investigan y respeto el debido proceso seguimos con nuestra campaña con lo que estamos construyendo enfrentaremos esa forma de la política agresiva y basada en mentiras ,,200,102,366,https://twitter.com/sergio_fajardo/status/1338161720733425665,[]
Sergio Fajardo,@sergio_fajardo,2020-12-05T17:52:19.000Z,nuestros voluntarios y voluntarias son el corazón de compromiso ciudadano un orgullo necesitamos potenciar las características de cada uno y mantener la mente abierta para trabajar con personas diferentes de otros partidos que comparten nuestra forma de hacer política compromiso ciudadano dic hoy en el día internacional del voluntariado nos conectamos con cientos de voluntarias y voluntarios de toda colombia para reiterarles que son el corazón de nuestro movimiento y el motor la transformación de la política ,,145,44,192,https://twitter.com/sergio_fajardo/status/1335280855900680194,['@compromisociu']
Sergio Fajardo,@sergio_fajardo,2020-12-04T00:52:20.000Z,y otra pregunta sobre hidroituango es qué opina de los ataques de sus rivales políticos respondo no me sorprende algunos confunden investigación con condena cuando les conviene claro dice eso más de ellos que de mí ,,1100,496,1800,https://twitter.com/sergio_fajardo/status/1334661781256626184,[]
Sergio Fajardo,@sergio_fajardo,2020-12-04T00:49:02.000Z,preguntan sobre hidroituango esto es un ataque político en medio de una campaña en la que usted va bien en las encuestas respondo espero que no yo respeto a las instituciones y respondo por cada una de mis actuaciones no pienso en conspiraciones porque no las hago ,,542,219,734,https://twitter.com/sergio_fajardo/status/1334660953988849664,[]
Sergio Fajardo,@sergio_fajardo,2020-12-04T00:44:24.000Z,comparto preguntas que me han hecho hoy sobre hidroituango le sorprende que la contraloría haya decidido investigar a algunas personas y no a otras respondo eso le toca responderlo a la contraloría y no a mí las personas valorarán esa explicación que ellos den ,,248,96,385,https://twitter.com/sergio_fajardo/status/1334659786663747584,[]
Sergio Fajardo,@sergio_fajardo,2020-12-03T22:04:16.000Z,siempre he respondido por nuestras actuaciones y lo seguiré haciendo ,,1400,524,1400,https://twitter.com/sergio_fajardo/status/1334619488877162499,[]
Sergio Fajardo,@sergio_fajardo,2020-12-02T12:59:34.000Z,el caso del senador pulgar es vulgar es un ejemplo más de lo que está mal acá le echan tierra a todos los casos de corrupción no se volvió a saber de aida merlano o del fiscal anticorrupción y mientras tanto siguen robando ,,2000,805,2300,https://twitter.com/sergio_fajardo/status/1334120020130062336,[]
Sergio Fajardo,@sergio_fajardo,2020-12-01T15:44:47.000Z,cuando a veces estoy cansado y siento el peso de tantas cosas desagradables que se mueven en la política vuelvo y pienso en por qué tomé la decisión de cambiar de vida para así recargar mis energías y seguir adelante ,,163,44,219,https://twitter.com/sergio_fajardo/status/1333799212958380036,[]
Sergio Fajardo,@sergio_fajardo,2020-12-01T15:40:06.000Z,entré al mundo de la política porque tengo la convicción profunda de que todo va a cambiar el día en que le apostemos como país a la educación ,,1000,351,1000,https://twitter.com/sergio_fajardo/status/1333798031980859393,[]
Sergio Fajardo,@sergio_fajardo,2020-12-01T15:39:38.000Z,si llego a ser el presidente lo primero que haría es un gran pacto nacional por la educación colombia le ha apostado a la guerra pero es momento de apostarle a la educación que vincule el empleo el desarrollo rural la tecnología la innovación y el cuidado ambiental ,,4500,1400,4700,https://twitter.com/sergio_fajardo/status/1333797916486483968,[]
Sergio Fajardo,@sergio_fajardo,2020-12-01T13:10:00.000Z,ahora que el centro parece el arca de noé es refrescante leer la explicación rigurosa de mauricio garcía sobre el centro sensatez serenidad y respeto en defensa del centro en la política colombiana razón pública razonpublica com,,384,124,262,https://twitter.com/sergio_fajardo/status/1333760260801257472,[]
Sergio Fajardo,@sergio_fajardo,2020-11-30T10:48:43.000Z,camila botero la última filántropa antioqueña gran mujer con la fundación alejandro ángel escobar se convirtió en el mejor apoyo para la ciencia en colombia qepdcamila botero restrepo la última filántropa antioqueña semblanza de la mujer que hizo de la fundación alejandro ángel escobar elespectador com,,8,9,52,https://twitter.com/sergio_fajardo/status/1333362317283774465,[]
Sergio Fajardo,@sergio_fajardo,2020-11-27T19:41:08.000Z,me comentan que un video donde me referí a nestor humberto martínez recién posesionado como fiscal en el es viral ejemplo de fake news acá está el video completo conclusión él fue un gran fiasco para el país no se le puede creer y no merece ningún reconocimiento ,,874,506,1000,https://twitter.com/sergio_fajardo/status/1332409140199763969,[]
Sergio Fajardo,@sergio_fajardo,2020-11-24T17:05:50.000Z,mujer valiente imprescindible tu comportamiento honró la memoria de dilan y su familia firme adelante sin amilanarse por la violencia fanática en estos tiempos de rabias y odios serenidad claudia lópez nov hoy estuvieron en la alcaldía la madre y hermanas de dilan cruz a quienes he apoyado en su justo reclamo de verdad y justicia me invitaron al evento en que le rendían memoria y las acompañé con afecto y respeto “dilan no murió dilan está aquí símbolo de lucha de nuestro país” mostrar este hilo,,94,121,793,https://twitter.com/sergio_fajardo/status/1331282892962598915,['@claudialopez']
Sergio Fajardo,@sergio_fajardo,2020-11-23T21:34:09.000Z,aprendimos a hacer política caminando las calles entregando volantes y hablando con la gente no recibimos herencias políticas hemos construido nuestro camino independiente no tenemos dueño y no somos candidato de nadie entrevista hoy en caracol radio el centro existe y se puede vivir por fuera de los extremos sergio fajardo en caracol radio en entrevista con caracol radio sergio fajardo explicó su reacción a las opiniones de tomás uribe en su contra y aclaró si es el candidato del expresidente santos compromisociudadano com,,493,130,407,https://twitter.com/sergio_fajardo/status/1330988029322911747,[]
Sergio Fajardo,@sergio_fajardo,2020-11-23T12:23:18.000Z,estamos en medio de una pandemia de una crisis de desempleo de una fuerte ola invernal de masacres casi diarias y una cantidad de problemas pero algunos andan como si lo único que hubiera para discutir es la contienda electoral del ,,1700,759,2700,https://twitter.com/sergio_fajardo/status/1330849404316753921,[]
Sergio Fajardo,@sergio_fajardo,2020-11-23T12:08:53.000Z,en instantes al aire en ,,57,11,43,https://twitter.com/sergio_fajardo/status/1330845775828561927,['@lafm']
Sergio Fajardo,@sergio_fajardo,2020-11-23T11:17:37.000Z,hace años arrancamos a pie en medellín no recibimos ninguna herencia política de nadie y así seguimos no somos candidatos de nadie tenemos nuestra identidad uribe y santos suficiente vamos para otro capítulo ,,894,283,811,https://twitter.com/sergio_fajardo/status/1330832873394495488,[]
Sergio Fajardo,@sergio_fajardo,2020-11-23T11:09:04.000Z,yo trato de entender que estamos en política en lo público pero divulgar mentiras para eliminar al que piensa diferente es lamentable el centro existe y se puede vivir por fuera de los extremos ,,1700,598,2000,https://twitter.com/sergio_fajardo/status/1330830722001727493,[]
Sergio Fajardo,@sergio_fajardo,2020-11-23T11:03:41.000Z,al aire en instante en caracol radiocaracol radio nov elcentroes opine en nuestro tema del día y cuéntenos para usted qué es el centro en un país polarizado leemos sus comentarios alaire en amhoyporhoy ,,8,4,37,https://twitter.com/sergio_fajardo/status/1330829368151707649,['@caracolradio']
Sergio Fajardo,@sergio_fajardo,2020-11-22T22:54:25.000Z,el tema de la polarización en colombia es en serio amigo o enemigo al que piensa diferente hay que destruirlo hoy fue tomás uribe y quise resumir mi reacción al saber de sus opiniones ,,574,405,1200,https://twitter.com/sergio_fajardo/status/1330645839803535360,[]
Sergio Fajardo,@sergio_fajardo,2020-11-22T16:02:56.000Z,besos y picos ➟ hoy en losdanieles soytejadelosdanieles aporta acá y picos daniel samper pizano los danieles columnas sin techo los colombianos nos aprestamos a cumplir nueve meses de cautelas antivirus encierro tapabocas lavado de manos distancia prudente con el prójimo losdanieles com,,5,18,62,https://twitter.com/sergio_fajardo/status/1330542286606913542,['@losdanielesop']
Sergio Fajardo,@sergio_fajardo,2020-11-21T19:00:50.000Z,al aire en elradarbluradio colombia nov alaire iniciamos una nueva sección en elradar llamada líderes de cara al hoy hablamos con sergio fajardo sobre su campaña presidencial conéctese en nuestro facebooklive mostrar este hilo,,27,13,61,https://twitter.com/sergio_fajardo/status/1330224668700192773,['@bluradioco']
Sergio Fajardo,@sergio_fajardo,2020-11-11T18:31:21.000Z,hace años nació compromiso ciudadano porque entendimos que es en la política que se toman las decisiones más importantes de nuestra sociedad no seguimos ideologías seguimos principios ,,782,372,671,https://twitter.com/sergio_fajardo/status/1326593370291101696,[]
Sergio Fajardo,@sergio_fajardo,2020-11-09T00:23:30.000Z,jill biden la esposa del presidente electo joe biden es una profesora en todo el sentido de la palabra no dejará su trabajo y seguirá adelante con la pasión de su vida enseñar jill biden la primera profesora de estados unidos la esposa del nuevo presidente no tiene previsto dejar su trabajo como docente al llegar a la casa blanca elpais com,,487,214,1600,https://twitter.com/sergio_fajardo/status/1325594830240616449,[]
Sergio Fajardo,@sergio_fajardo,2020-11-08T01:16:40.000Z,mujer maravillosa toda la energía para ti y toda tu familia paola arenas nov a pesar de los cuidados mi esposo resultó positivo para covid la semana pasada y acabo de ser notificada de que mi niño elgransamuel y yo también días difíciles a alejo y a mi nos ha dado muy duro samu asíntomático con la ayuda de dios superaremos esta nueva prueba ,,4,8,75,https://twitter.com/sergio_fajardo/status/1325245821902794752,['@paolaarenasm']
Sergio Fajardo,@sergio_fajardo,2020-11-08T01:08:56.000Z,saber perderhéctor abad f nov artículo de opinión en imágenes saber perder twitter com nytopinion sta…,,35,29,150,https://twitter.com/sergio_fajardo/status/1325243876983115778,['@hectorabadf']
Sergio Fajardo,@sergio_fajardo,2020-11-07T18:19:45.000Z,aire fresco gracias a y la primera mujer vicepresidenta de los estados unidos un triunfo del respeto la decencia y la dignidad inmensa tarea superar la polarización dañina que heredan hope ,,558,382,2500,https://twitter.com/sergio_fajardo/status/1325140900926820352,"['@joebiden', '@kamalaharris']"
Sergio Fajardo,@sergio_fajardo,2020-11-06T13:03:11.000Z,vigentesergio fajardo nov diego fonseca describe a partir del caso biden los costos de la mezcla nefasta de polarización y populismo tenemos que perseverar sin asustarnos por los gritos las mentiras los agravios e insultos paciencia y templanza sabiduría contra las grietas ,,39,14,91,https://twitter.com/sergio_fajardo/status/1324698846807687169,['@sergio_fajardo']
Sergio Fajardo,@sergio_fajardo,2020-11-06T11:42:33.000Z,colombia ni de izquierda ni de derecha de centro a pesar de la violencia vivida somos una nación con un alma y un talante centristas elespectador com,,200,99,336,https://twitter.com/sergio_fajardo/status/1324678553003327488,[]
Sergio Fajardo,@sergio_fajardo,2020-11-05T22:13:26.000Z,de nuevo el congreso hundió una reforma política pero además hundió la posibilidad de saldar la deuda que tenemos como país en que el legislativo represente a las mujeres que son el de nuestra población congreso hunde la equidad de género en la política la disposición hacía parte de la reforma política que fue archivada por la cámara de representantes eltiempo com,,15,26,92,https://twitter.com/sergio_fajardo/status/1324474933980909570,[]
Sergio Fajardo,@sergio_fajardo,2020-11-05T12:24:37.000Z,joe biden es una persona que respeta la democracia que demuestra el cuidado y respeto al que es diferente esos son principios básicos de decencia y dignidad de un líder ,,1000,453,2900,https://twitter.com/sergio_fajardo/status/1324326753838551045,[]
Sergio Fajardo,@sergio_fajardo,2020-11-05T00:06:46.000Z,de acuerdo joe vale para los estados unidos y para nuestra colombia podemos ser diferentes sin ser enemigos joe biden united states government official nov to make progress we have to stop treating our opponents as enemies we are not enemies ,,217,141,610,https://twitter.com/sergio_fajardo/status/1324141068372369409,['@joebiden']
Sergio Fajardo,@sergio_fajardo,2020-10-27T11:00:54.000Z,excelente articulo de gonzalo hernández por ahí es el camino léanlo protección del empleo en las microempresas el del empleo en colombia está concentrado en empresas que tienen menos de diez trabajadores elespectador com,,12,9,40,https://twitter.com/sergio_fajardo/status/1321044195767963648,[]
Sergio Fajardo,@sergio_fajardo,2020-10-27T09:38:43.000Z,me alegró encontrarme de nuevo con después de compartir durante años como gobernantes de esta tierra antioqueña la vida nos muestra las personas que realmente valen antioquia en buenas manosaníbal gaviria correa oct siempre será un gusto la conversación con hoy compartimos temas sensibles para el país como la educación la transparencia y la equidad ,,28,35,420,https://twitter.com/sergio_fajardo/status/1321023513004773376,"['@anibalgaviria', '@anibalgaviria', '@sergio_fajardo']"
Sergio Fajardo,@sergio_fajardo,2020-10-26T13:39:17.000Z,en chile quienes tenían el poder no escucharon ignoraron la molestia y la indignación de la gente ayer nació otro chile escuchar con respeto reconocer las voces de la ciudadanía empatía con quienes sufren y solidaridad para transformarnos ese es el camino,,1500,751,1900,https://twitter.com/sergio_fajardo/status/1320721666692009984,[]
Sergio Fajardo,@sergio_fajardo,2020-10-26T11:34:21.000Z,en esta entrevista les cuento en qué estamos y para donde vamos avanzamos con coherencia y consistencia sin distraernos firmes con nuestros principios vamos a pasar la páginas de las desigualdades pobreza violencia y corrupción seguimos avanzando paso a paso noticias caracol oct sergio fajardo “este es el último gobierno del centro democrático” el antioqueño habló sobre su propuesta de país de la paz del desempleo y el hambre también de duque y explicó qué lo hace diferente a gustavo petro ,,286,88,337,https://twitter.com/sergio_fajardo/status/1320690224524075008,['@noticiascaracol']
Sergio Fajardo,@sergio_fajardo,2020-10-25T01:21:56.000Z,una de las facetas más agradables de la política es la posibilidad de conocer personas maravillosas en neiva conocí a carlos fajardo mi primo qué señor hoy se murió me da una tristeza muy grande nos hará mucha falta qepd,,32,16,195,https://twitter.com/sergio_fajardo/status/1320173715410329601,[]
Sergio Fajardo,@sergio_fajardo,2020-10-22T23:30:50.000Z,empleo de emergencia yasergio fajardo empleo de emergencia ya pscp tv,,28,27,88,https://twitter.com/sergio_fajardo/status/1319420983296446464,['@sergio_fajardo']
Sergio Fajardo,@sergio_fajardo,2020-10-22T20:10:06.000Z,eduardo cifuentes es un ejemplo de probidad y sabiduría en el mundo de la justicia gracias a patricia linares por su dedicación y esfuerzo gabriel cifuentes oct me llena de orgullo me motiva felicitaciones papá en tus manos una gran responsabilidad te quiero jep tiene nuevo presidente el magistrado eduardo cifuentes el espectador ,,7,19,138,https://twitter.com/sergio_fajardo/status/1319370466453323776,['@gabocifuentes']
Sergio Fajardo,@sergio_fajardo,2020-10-22T20:08:09.000Z,llegó el día quiere saber qué es ‘empleo de emergencia ya‘ a quiénes beneficia quién puede hacer parte estas y todas sus inquietudes las debatiremos junto con un panel de expertos en el conversatorio ‘empleo de emergencia ya’ los esperamos a las p m ,,43,33,187,https://twitter.com/sergio_fajardo/status/1319369975078047744,[]
Sergio Fajardo,@sergio_fajardo,2020-10-18T16:23:33.000Z,el primer paso para superar las desigualdades la corrupción y la violencia es un acuerdo ético a partir de ahí se podrá construir un acuerdo programático para una convergencia alternativa fuera de los extremos el nuevo siglo oct entrevista para el virtual aspirante a la casa de nariño sergio fajardo es claro que el gobierno duque arrastra muchas falencias y advierte que hasta el líder del centro democrático ya puso la mira en su sucesión ,,286,111,388,https://twitter.com/sergio_fajardo/status/1317863901732667393,['@elnuevosiglo']
Sergio Fajardo,@sergio_fajardo,2020-10-17T15:48:36.000Z,la transformación de colombia pasa primero por un acuerdo ético “el populismo tiene un terreno abonado para crecer” sergio fajardo el exalcalde de medellín asegura que el deterioro de la situación económica la polarización y la corrupción son el caldo de cultivo para un auge populista en colombia el precandidato sostiene que semana com,,217,116,263,https://twitter.com/sergio_fajardo/status/1317492717459525632,[]
Sergio Fajardo,@sergio_fajardo,2020-10-16T20:51:31.000Z,si yo fuera presidente la minga no llegaría a bogotá la habría resuelto en el cauca es un conflicto profundo y necesita ser resuelto habría creado con los caucanos una consejería para el departamento y ya habría ido varias veces para construir un acuerdo social ,,1800,871,3300,https://twitter.com/sergio_fajardo/status/1317206562532958212,[]
Sergio Fajardo,@sergio_fajardo,2020-10-16T17:32:03.000Z,un acuerdo ético es fundamental para definir cómo vamos a luchar contra la corrupción el clientelismo cómo nos acercamos a la paz y cómo fortalecemos la democracia eso es parte esencial de la discusión lo programático se construye a partir de ahí ,,423,171,379,https://twitter.com/sergio_fajardo/status/1317156365622779904,[]
Sergio Fajardo,@sergio_fajardo,2020-10-16T17:23:28.000Z,tenemos que construir una convergencia por fuera de los extremos con un acuerdo programático pero antecedida por un acuerdo ético los principios son esenciales y deben ir hasta el final ,,323,139,561,https://twitter.com/sergio_fajardo/status/1317154204792782848,['@bluradioco']
Sergio Fajardo,@sergio_fajardo,2020-10-16T17:15:56.000Z,en minutos en zuluaga oct sectores políticos del país empiezan a mover sus fichas buscando una alternativa de centro con miras a las elecciones del logrará consolidarse y sacar a colombia de la polarización al mediodía en mañanasblu hablamos con al respecto whatsapp ,,30,16,95,https://twitter.com/sergio_fajardo/status/1317152307570708480,"['@bluradiococamila', '@zuluagacamila', '@sergio_fajardo']"
Sergio Fajardo,@sergio_fajardo,2020-10-15T16:07:16.000Z,cómo empezó cómo vamos siempre el dim ,,116,100,1300,https://twitter.com/sergio_fajardo/status/1316772638962987014,[]
Sergio Fajardo,@sergio_fajardo,2020-10-15T14:02:03.000Z,el presidente de los estados unidos es sin duda la persona más poderosa del planeta creo que debería ser el señor joe biden ,,1300,597,2000,https://twitter.com/sergio_fajardo/status/1316741128645939200,[]
Sergio Fajardo,@sergio_fajardo,2020-10-14T19:00:03.000Z,la confesión de las farc tiene que llegar a la jep y ahí tienen que evaluar las pruebas para determinar que lo del asesinato de álvaro gómez hurtado en efecto fue así tenemos que respetar las instituciones de nuestro país para mejorar ,,86,59,347,https://twitter.com/sergio_fajardo/status/1316453733929230339,[]
Sergio Fajardo,@sergio_fajardo,2020-10-14T15:00:09.000Z,nunca radamel liderazgo con el ejemplo radamel falcao oct nunca pierdas la fe ,,124,83,895,https://twitter.com/sergio_fajardo/status/1316393360379252737,['@falcao']
Sergio Fajardo,@sergio_fajardo,2020-10-14T13:59:54.000Z,el cauca de donde viene la minga indígena es una región muy afectada por la violencia es necesario un gran diálogo social con esta población para evitar que llegue a una dimensión de mayor gravedad es necesario escuchar a la minga indígena y resolver sus inconformidades ,,136,76,403,https://twitter.com/sergio_fajardo/status/1316378197886480385,[]
Sergio Fajardo,@sergio_fajardo,2020-10-14T13:18:15.000Z,le dejo el vínculo empleo de emergencia ya la propuesta de sergio fajardo y un grupo de expertos para enfrentar la versión completa de la propuesta empleo de emergencia ya esta propuesta busca generar millones de empleos en años millones son empleos de emergencia compromisociudadano com,,21,18,67,https://twitter.com/sergio_fajardo/status/1316367716689817603,[]
Sergio Fajardo,@sergio_fajardo,2020-10-07T21:32:14.000Z,el populismo alimenta las hordas fanáticas y presenta soluciones “simplistas” a los problemas más complejos la violencia crece día a día la democracia está amenazada somos capaces de construir esperanza fajardo página oficial de sergio fajardo valderrama seguimos avanzando en el camino que comenzamos a recorrer a pesar de la pandemia aunque no pudimos hacer presencialmente lo que queríamos caminar el país y escuchar con rigor voces diversas sergiofajardo co,,503,215,557,https://twitter.com/sergio_fajardo/status/1313955317361840129,[]
Sergio Fajardo,@sergio_fajardo,2020-10-05T02:25:34.000Z,para alegrarnos antes de acabar esta semana felicitaciones elespectador oct por segundo año consecutivo colombia está en el top del mundial de física ,,31,64,516,https://twitter.com/sergio_fajardo/status/1312941973666398208,['@elespectador']
Sergio Fajardo,@sergio_fajardo,2020-10-03T23:13:44.000Z,otra buena noticia ambiental esta semana no a la minería en el páramo de santurbán falta el rechazo a la minería en jericó ,,276,165,642,https://twitter.com/sergio_fajardo/status/1312531310729019393,[]
Sergio Fajardo,@sergio_fajardo,2020-10-02T00:15:49.000Z,gratitud con un verdadero señor luis alberto moreno quien siempre trabajó con convicción y diligencia para apoyar el desarrollo de los proyectos que le presentamos cuando fui alcalde de medellín y gobernador de antioquia lo extrañaremos luis alberto moreno sept hoy es mi último día en el bid una institución que vive y evoluciona gracias al empeño de colegas convencidos que el futuro de américa latina y el caribe está lleno de promesa les agradezco de todo corazón por haberme incluido en esta gran misión ,,26,17,118,https://twitter.com/sergio_fajardo/status/1311822156595179522,['@lamorenolam']
Sergio Fajardo,@sergio_fajardo,2020-10-01T14:52:30.000Z,hoy cuando vemos a tantos políticos enfrascados en la discusión de quién es de derecha y quién de izquierda tratando de encerrarnos en dos bandos sí que aprecio nuestros principios de compromiso ciudadano ,,359,152,389,https://twitter.com/sergio_fajardo/status/1311680393729527809,[]
Sergio Fajardo,@sergio_fajardo,2020-10-01T12:29:06.000Z,educación empleo digno y entornos protectores es lo que necesitamos ofrecer a los jóvenes para dejar de perder tantas vidas a la violencia y la ilegalidad por eso presentamos una propuesta sobre este tema no podemos fallarles ,,60,25,129,https://twitter.com/sergio_fajardo/status/1311644306055233540,['@colombia1140']
Sergio Fajardo,@sergio_fajardo,2020-10-01T12:23:07.000Z,hemos recorrido virtualmente a toda colombia en estos meses para escuchar a muchas voces de todas las regiones la desesperanza está latente en demasiadas conversaciones ,,702,186,352,https://twitter.com/sergio_fajardo/status/1311642798697918464,['@colombia1140']
