nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,Cantidad_Retweets,link,mencion
Óscar Iván Zuluaga,@OIZuluaga,2021-08-13T12:45:39.000Z,desde las ideas de la región de los municipios asumir un compromiso en lo central para impulsar las verdaderas necesidades del meta no solo ver al departamento como despensa agrícola sino la inmensa potencialidad medio ambiental y logística en ,,10,14,32,https://twitter.com/OIZuluaga/status/1426163037967429635,['@ondasdelmeta']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-13T12:23:42.000Z,lamento profundamente fallecimiento de carlos ardila lülle amaba colombia creyente en su potencial y quien trabajó duro para generar empleos y desarrollar nuestra patria legado se mantendrá firme y seguirá inspirando a emprendedores que buscan construir un país más próspero ,,23,55,217,https://twitter.com/OIZuluaga/status/1426157512148062210,[]
Óscar Iván Zuluaga,@OIZuluaga,2021-08-13T12:15:44.000Z,en a los jóvenes tenemos que prepararlos en capacidades que requiere el mundo hoy todos deberían adquirir conocimiento en tecnología y así asegurar su acceso a mejores empleos al mundo le faltan desarrolladores y programadores ,,14,15,28,https://twitter.com/OIZuluaga/status/1426155507014946816,['@vozdeladorada']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-13T12:08:36.000Z,en bajar gastos ahorrar reducir la burocracia los altos salarios los subsidios a las altas pensiones disminuir el congreso desde esas propuestas recuperar la confianza y poder invertir más en la gente ,,13,14,26,https://twitter.com/OIZuluaga/status/1426153711282307076,['@vozdeladorada']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-13T12:07:35.000Z,colombia tiene que saber que la gran prioridad en este momento es asegurar a las madres la protección de todos los niños de los a años centrarnos en eso es cambiar el futuro de colombia en ,,9,11,20,https://twitter.com/OIZuluaga/status/1426153455677317120,['@vozdeladorada']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-13T11:44:22.000Z,estoy proponiendo un acuerdo sobre lo fundamental entre todos los sectores sociales a través de referendos promoveré las grandes reformas que necesita colombia a la justicia y la política ese es el camino para recuperar la confianza de la ciudadanía en ,,25,38,89,https://twitter.com/OIZuluaga/status/1426147613729034246,['@manizalesrcn']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-13T11:43:12.000Z,quiero servir quiero soluciones quiero aportar propuestas eso es lo que busco y por eso presento mi nombre a este debate y lo hago por nuestro partido el en ,,159,112,277,https://twitter.com/OIZuluaga/status/1426147321453195266,"['@cedemocratico', '@manizalesrcn']"
Óscar Iván Zuluaga,@OIZuluaga,2021-08-13T11:42:22.000Z,en esta pandemia nos ha quitado décadas de avance en materia social y ha producido gran desesperanza desde la presidencia de colombia emprenderé las reformas que el país espera y necesita ,,5,8,20,https://twitter.com/OIZuluaga/status/1426147109204598788,['@manizalesrcn']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-13T11:22:59.000Z,en he propuesto que como sociedad hagamos un acuerdo sobre lo fundamental para que impulsemos dos grandes reformas justicia y política eso tiene que ser por un mecanismo de participación ciudadana villavicencio,,16,18,36,https://twitter.com/OIZuluaga/status/1426142232416071683,['@noticiasyafm']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-13T11:16:17.000Z,en hoy puedo mirar a los ojos a los colombianos y decirles que como lo sostuve siempre nuestra campaña fue honorable villavicencio,,12,12,37,https://twitter.com/OIZuluaga/status/1426140546351915008,['@noticiasyafm']
Revista Semana,@RevistaSemana,2021-08-12T18:03:49.000Z,“petro representa una amenaza para la democracia” óscar iván zuluaga al postularse de nuevo como candidato presidencial “petro representa una zuluaga anunció este miércoles que será candidato para las elecciones a la presidencia en el exministro indicó que buscará consensos dentro de su partido político centro democrático semana com,,377,433,1500,https://twitter.com/RevistaSemana/status/1425880719482568704,[]
La Noche NTN24,@LaNocheNTN24,2021-08-12T19:52:21.000Z, descarta una candidatura por firmas esto respondió en conversación con el precandidato presidencial entrevista completa hoy a las p m col por la señal de ,,5,11,14,https://twitter.com/LaNocheNTN24/status/1425908033725640706,"['@oizuluaga', '@lanochentn24', '@ntn24']"
La Noche NTN24,@LaNocheNTN24,2021-08-12T19:44:51.000Z,en entrevista con describe cuáles son las motivaciones que lo llevaron a postularse nuevamente a la presidencia de colombia entre esas habló de los hechos de violencia y vandalismo en varias ciudades que iniciaron con el paro nacional ,,11,11,18,https://twitter.com/LaNocheNTN24/status/1425906142773977089,"['@lanochentn24', '@oizuluaga']"
Centro Democrático,@CeDemocratico,2021-08-12T18:07:19.000Z, la fumigación aérea con glifosato es una absoluta necesidad en ,,134,146,371,https://twitter.com/CeDemocratico/status/1425881598176763906,"['@oizuluaga', '@revistasemana']"
Centro Democrático,@CeDemocratico,2021-08-12T18:44:27.000Z, el estado tiene que avanzar en la construcción de una red de protección y bienestar social esa es la esencia de un estado social de derecho en cecandi k views,,22,21,48,https://twitter.com/CeDemocratico/status/1425890942922469377,['@oizuluaga']
La Noche NTN24,@LaNocheNTN24,2021-08-12T18:56:17.000Z,tras años ausente vuelve a pisar la arena política para aspirar por segunda vez a la presidencia de colombia hoy en habla con y sobre qué lo motivó a lanzarse y su objetivo y propósitos para el ,,2,10,13,https://twitter.com/LaNocheNTN24/status/1425893922472083458,"['@oizuluaga', '@lanochentn24', '@cgurisattintn24', '@jeffersonntn24']"
Natalia Bedoya,@natiibedoya,2021-08-12T19:18:12.000Z,así es firmeza y autoridad quote tweet bluradio colombia aug yo habría militarizado el puerto de buenaventura óscar iván zuluaga precandidato presidencial mañanasblu ,,30,24,99,https://twitter.com/natiibedoya/status/1425899437356994560,"['@oizuluaga', '@bluradioco']"
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T17:51:18.000Z,los políticos deben tener un estándar ético muy alto por eso decidí alejarme del ejercicio público mientras se aclaraba la verdad judicial hoy los hechos me dan la razón lo que hubo contra mí fue una persecución judicial en azuluagaledigo,,18,31,82,https://twitter.com/OIZuluaga/status/1425877568885043200,['@revistasemana']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T17:24:47.000Z,a hay que derrotarlo con votos y para eso debemos unirnos va punteando las encuestas porque todavía estamos muy atomizados confío en que podamos aglutinar sectores para vencer ese riesgo que representa el populismo de izquierda en azuluagaledigo,,1300,533,1400,https://twitter.com/OIZuluaga/status/1425870895126568963,"['@petrogustavo', '@revistasemana']"
Revista Semana,@RevistaSemana,2021-08-12T17:23:09.000Z, petro representa una amenaza para la democracia en colombia azuluagaledigo qué opina vea más ,,143,93,278,https://twitter.com/RevistaSemana/status/1425870483552182275,['@oizuluaga']
Revista Semana,@RevistaSemana,2021-08-12T17:12:55.000Z, si el centro democrático decide que yo sea el candidato quisiera ver cómo reagrupar el partido y enfrentar un proceso electoral que va a ser difícil azuluagaledigo vea más ,,21,20,64,https://twitter.com/RevistaSemana/status/1425867909772029952,['@oizuluaga']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T17:11:57.000Z,tengo respeto profundo por quienes hoy están participando en la precandidatura del son personas valiosas y preparadas es sano que un partido tenga opciones me someteré como uno de ellos a reglas que establezca el partido en azuluagaledigo,,12,46,111,https://twitter.com/OIZuluaga/status/1425867666640752647,"['@cedemocratico', '@revistasemana']"
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T17:10:54.000Z,he tenido la oportunidad de escuchar a muchos colombianos y entender lo que pasa en el país la pandemia nos está llevando a la desesperanza esto no nos puede ocurrir en azuluagaledigo,,12,14,29,https://twitter.com/OIZuluaga/status/1425867400331804676,['@revistasemana']
Revista Semana,@RevistaSemana,2021-08-12T16:36:30.000Z,a las no se pierda la entrevista con precandidato presidencial azuluagaledigo vea más ,,28,14,22,https://twitter.com/RevistaSemana/status/1425858745242882060,['@oizuluaga']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T15:40:34.000Z,vivimos tiempos difíciles que nos imponen dos grandes riesgos perder décadas de avances sociales terminar de perder la confianza de los ciudadanos en las instituciones es ahora cuando más hay que concentranos en las soluciones juntos ,,19,23,41,https://twitter.com/OIZuluaga/status/1425844667237732364,[]
Jhon Jairo Berrío López,@jberriolopez,2021-08-12T14:31:58.000Z,un hombre que ha sido respetuoso de los procesos que no ha dejado de trabajar por el país es un gran líder persona decente que lleva a colombia en su mente y en su corazón ,,9,17,35,https://twitter.com/jberriolopez/status/1425827405827031040,"['@oizuluaga', '@fvalenciacossio', '@sanvalgo', '@roquearismendy', '@sebaslopezv']"
Óscar Iván Zuluaga,@OIZuluaga,2021-08-11T22:57:16.000Z,le anuncio al país mi candidatura presidencial iniciaré por mi partido el e iré construyendo consensos con jóvenes empresarios líderes sociales mujeres y todo aquel que quiera construir una colombia con mejores oportunidades y bienestar social para todos ,,856,541,1300,https://twitter.com/OIZuluaga/status/1425592181029474308,['@cedemocratico']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T12:22:14.000Z,cinco caminos que necesita recorrer el país para construir la colombia que queremos y nos merecemos y que propongo trabajar desde ,,39,53,78,https://twitter.com/OIZuluaga/status/1425794756165214217,['@cedemocratico']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T14:26:04.000Z,tengo la tranquilidad de salir a hacer campaña por todo el país y poder recorrer las regiones con los millones de colombianos que me acompañaron en el tengo propuestas inmediatas para presentar y lograr juntos las soluciones que necesitamos ante el en ,,282,149,413,https://twitter.com/OIZuluaga/status/1425825918078099456,['@bluradioco']
BluRadio Colombia,@BluRadioCo,2021-08-12T14:23:13.000Z, alaire tomás uribe está dedicado a sus actividades empresariales con mucho éxito está concentrado en eso lo ha dicho públicamente óscar iván zuluaga a pregunta sobre sí el hijo del expresidente podría ser su fórmula vicepresidencial mañanasblu,,9,8,25,https://twitter.com/BluRadioCo/status/1425825201699180554,"['@oizuluaga', '@alvarouribevel']"
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T14:17:32.000Z,hay que pensar en el país y cuando se piensa en colombia la política debe llevar a que nos reagrupemos a que construyamos consensos con sectores con quienes tenemos coincidencias no podemos repetir la historia de perú en ,,7,12,36,https://twitter.com/OIZuluaga/status/1425823773165604864,['@bluradioco']
Centro Democrático,@CeDemocratico,2021-08-12T14:16:13.000Z, necesitamos un estado ágil y moderno que recupere la confianza ciudadana basado en el uso legítimo de la autoridad para proteger la vida de todos los ciudadanos en cecandi sobre los caminos para construir confianza y bienestar,,34,18,60,https://twitter.com/CeDemocratico/status/1425823439529545737,['@oizuluaga']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T13:16:38.000Z,me he dedicado a recorrer el país y escuchar a los colombianos sociedad civil empresarios gremios jóvenes entre otros con base en eso he construido una propuesta para recuperar la confianza en las instituciones y el bienestar social en ,,19,24,71,https://twitter.com/OIZuluaga/status/1425808448348954629,['@caracolradio']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T13:13:37.000Z,necesitamos recuperar la confianza de los ciudadanos entregando propuestas para promover la austeridad y acabar la burocracia yo arranco a recorrer colombia a seguir dialogando con el país y construir juntos soluciones en ,,34,28,63,https://twitter.com/OIZuluaga/status/1425807686512349188,['@caracolradio']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T13:10:33.000Z,en un momento tan importante como el que estamos viviendo no podemos centrarnos en hablar de la mecánica electoral en estos momentos estoy concentrado en traer soluciones y construir propuestas respeto a todos los precandidatos con quienes voy a competir en ,,10,27,76,https://twitter.com/OIZuluaga/status/1425806916043816961,['@caracolradio']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T13:09:34.000Z,soy fundador del voy a buscar la presidencia de colombia iniciando por mi partido en un momento como el que estamos necesitamos darle soluciones inmediatas al país en ,,1000,477,1200,https://twitter.com/OIZuluaga/status/1425806666394705921,"['@cedemocratico', '@caracolradio']"
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T12:22:14.000Z,cinco caminos que necesita recorrer el país para construir la colombia que queremos y nos merecemos y que propongo trabajar desde k views,,39,53,78,https://twitter.com/OIZuluaga/status/1425794756165214217,['@cedemocratico']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T12:15:30.000Z,tenemos que buscar una gran unidad sobre coincidencias de ideas y soluciones en eso vamos a trabajar llevo varios años dialogando con todos los sectores sociales empresariales y académicos del país para construir propuestas y hoy presentar las mejores soluciones en ,,11,17,45,https://twitter.com/OIZuluaga/status/1425793062903730185,['@lafm']
Sara Camila Restrepo Vargas,@SaritaResVar,2021-08-12T11:36:15.000Z,había jurado votar en blanco próximas presidenciales pero si vuelve a ser candidato me la juego con él debemos recuperar lo que le robaron ,,3,8,23,https://twitter.com/SaritaResVar/status/1425783183736459266,['@oizuluaga']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T12:00:31.000Z,debemos estar unidos para entregarle al país las mejores soluciones ante los retos que hoy vivimos retomo mi conversación con colombia y las regiones llego a proponer con respeto e ideas en ,,135,115,386,https://twitter.com/OIZuluaga/status/1425789289770717189,['@lafm']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T11:58:45.000Z,en he hablado con el partido tiene su dinámica y entregará las debidas reglas del mecanismo yo hoy voy a recorrer el país presentando propuestas y entregando soluciones a las distintas regiones de colombia ,,45,38,98,https://twitter.com/OIZuluaga/status/1425788846487318535,"['@lafm', '@alvarouribevel', '@cedemocratico']"
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T11:54:57.000Z,hay que pensar en el país construir una gran coalición política llego a trabajar desde el para lograr la mejor coalición que entregue soluciones a colombia con un único candidato que le dé tranquilidad al país en el en ,,58,82,210,https://twitter.com/OIZuluaga/status/1425787891796619267,"['@cedemocratico', '@lafm']"
Luis Carlos Vélez,@lcvelez,2021-08-12T11:54:03.000Z, endesarrollo en buscará presidencia desde el cd el partido tomará la determinación sobre cuál será el mecanismo de elección del candidato importante hacer coalición política para tener candidato único,,21,19,75,https://twitter.com/lcvelez/status/1425787661747466243,"['@oizuluaga', '@lafm']"
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T11:51:38.000Z,lo que están juego es colombia y ese debe ser nuestro interés superior aspiro a ganar el espacio de la candidatura con mi experiencia y propuestas vengo con respeto y altura a elevar el nivel del debate político y a proponer soluciones en ,,14,28,56,https://twitter.com/OIZuluaga/status/1425787055519543299,['@lafm']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T11:49:12.000Z,en el partido tomará las decisiones sobre cuál será el mecanismo para escoger el candidato único y nosotros lo vamos a aceptar mientras tanto seguiré recorriendo colombia para continuar construyendo soluciones ,,61,74,207,https://twitter.com/OIZuluaga/status/1425786444082257922,['@lafm']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T11:47:29.000Z,nos tenemos que unir y trabajar entre todos yo hoy recorreré colombia para construir propuestas entre todos en la región y planteando soluciones en la ,,16,19,46,https://twitter.com/OIZuluaga/status/1425786012513542150,['@lafm']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T11:44:53.000Z,voy a buscar ser el candidato de mi partido el y luego ser el candidato único estoy trabajando para ganarme esos espacios y ser el próximo presidente de la república de colombia en la ,,501,241,740,https://twitter.com/OIZuluaga/status/1425785358051069956,"['@cedemocratico', '@lafm']"
Luis Carlos Vélez,@lcvelez,2021-08-12T11:40:49.000Z,a esta hora en tema del día inseguridades,,34,18,27,https://twitter.com/lcvelez/status/1425784333361635329,"['@oizuluaga', '@lafm']"
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T11:31:37.000Z,en el año pasado colombia produjo toneladas de cocaína el gobierno logró decomisar salieron al mercado entre y más de mil millones usd eso se está utilizando en esta nueva modalidad del terrorismo urbano que debemos combatir azuluagaledigo,,22,24,54,https://twitter.com/OIZuluaga/status/1425782019821346818,['@wradiocolombia']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T11:29:35.000Z,en soy un defensor de la vida desde su concepción hasta la muerte soy respetuoso hay otras opiniones y esos temas se dirimen en lo que es una democracia en el congreso en las cortes azuluagaledigo,,10,24,64,https://twitter.com/OIZuluaga/status/1425781505914200065,['@wradiocolombia']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T11:27:52.000Z,en hay que buscar que venezuela avance a la democracia necesitamos por el bien de venezuela colombia y américa latina poner fin a la dictadura y lograr una transición democrática azuluagaledigo,,14,31,38,https://twitter.com/OIZuluaga/status/1425781073527689221,['@wradiocolombia']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T11:23:46.000Z,en es interesante que en el partido existan opciones a mi me conocen soy fundador del he hecho una carrera política de más de años logré casi millones de votos sé que me tengo que ganar nuevamente el respaldo y corazón de los colombianos,,34,49,122,https://twitter.com/OIZuluaga/status/1425780042605416454,"['@wradiocolombia', '@cedemocratico']"
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T11:19:51.000Z,en hoy el país tiene dos retos construir confianza en la ciudadanía y generar bienestar social ese es el sentido de mi decisión de aspirar a la presidencia azuluagaledigo,,52,53,123,https://twitter.com/OIZuluaga/status/1425779056998486017,['@wradiocolombia']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T11:17:31.000Z,en debemos hacerle frente a los grandes retos en seguridad que tiene el país como el creciente terrorismo urbano y el narcotráfico que sigue golpeando a los colombianos azuluagaledigo,,22,30,57,https://twitter.com/OIZuluaga/status/1425778471016488964,['@wradiocolombia']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T11:13:29.000Z,en aceptó las decisiones del partido espero convencer a los militantes de mi partido y luego tengo el propósito de construir una alianza con quienes tenemos coincidencias necesitamos un proyecto fuerte que agrupe a los colombianos azuluagaledigo,,18,22,51,https://twitter.com/OIZuluaga/status/1425777453008625674,['@wradiocolombia']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T11:11:15.000Z,en soy un hombre de debates y he dado grandes luchas políticas pero siempre dentro del respeto creo profundamente que esta crisis que atravesamos la podemos convertir en una oportunidad azuluagaledigo,,15,25,54,https://twitter.com/OIZuluaga/status/1425776892108591104,['@wradiocolombia']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-12T11:08:24.000Z,en entro a la contienda con respeto sin odios y confiando que entre todos en medio de las diferencias podamos construir el país que queremos y merecemos ,,20,50,121,https://twitter.com/OIZuluaga/status/1425776174400253952,['@wradiocolombia']
W Radio Colombia,@WRadioColombia,2021-08-12T11:06:52.000Z, alaireenlaw azuluagaledigo óscar iván zuluaga habla sobre su candidatura presidencialw radio noticias de colombia y el mundo entrevistas internacional economía política y deportes infórmese en w radio y wradio com co con julio sánchez cristo wradio com co,,31,7,14,https://twitter.com/WRadioColombia/status/1425775787962208259,['@oizuluaga']
Felix Guerrero,@FelixEGuerrero,2021-08-12T10:26:00.000Z,extraordinaria noticia para los colombianos que sabemos que será un presidente que sabrá mostrar el camino con una agenda seria para recuperar la economía generar empleo y devolverle la seguridad al pais quote tweet óscar iván zuluaga aug le anuncio al país mi candidatura presidencial iniciaré por mi partido el e iré construyendo consensos con jóvenes empresarios líderes sociales mujeres y todo aquel que quiera construir una colombia con mejores oportunidades y bienestar social para todos ,,5,19,45,https://twitter.com/FelixEGuerrero/status/1425765503554015233,"['@oizuluaga', '@oizuluaga', '@cedemocratico']"
Martín Alonso Galvis,@martinalonso_g,2021-08-12T01:54:29.000Z,la esperanza de una colombiadistinta se revive hoy con la decisión de de buscar la presidencia adelante presidente colombia lo necesita ,,8,12,39,https://twitter.com/martinalonso_g/status/1425636778887852035,['@oizuluaga']
Roberto Rodríguez Zamudio,@RRZConcejalCali,2021-08-12T00:55:14.000Z,en momentos de crisis los colombianos debemos buscar concensos que unan en un mismo camino el bienestar y prosperidad me genera gran emocion escuchar a un excelente profesional y un gran ser humano nuestra patria se merece tenerlo como presidente dios lo bendigaquote tweet óscar iván zuluaga aug quiero anunciarles que buscaré la presidencia de nuestro país lo haré con una propuesta innovadora de inclusión y que estimule consensos con el fin de construir un país que proteja las diferencias y que no permita las desigualdades cecandi,,4,14,33,https://twitter.com/RRZConcejalCali/status/1425621868447469573,"['@oizuluaga', '@oizuluaga']"
Nicolás Cortés Valencia,@CortesValenciaN,2021-08-12T00:51:51.000Z,siento una gran emoción con el regreso al ruedo de un gran amigo ejemplar político y colombiano incansable vamos a revivir el sueño y la meta de construir una colombiadistinta como lo decía nuestro jingle vamos presidente ,,10,25,58,https://twitter.com/CortesValenciaN/status/1425621016290729989,"['@oizuluaga', '@oizuluaga']"
Jorge Cote Cadena,@jorgecotecadena,2021-08-12T00:35:45.000Z,estoy seguro que será nuestro próximo presidente no solo por su experiencia en el sector público y empresarial sino por su excelencia y gran visión de país lo cual me compromete a trabajar por su candidatura con total complacencia y afecto quote tweet óscar iván zuluaga aug quiero anunciarles que buscaré la presidencia de nuestro país lo haré con una propuesta innovadora de inclusión y que estimule consensos con el fin de construir un país que proteja las diferencias y que no permita las desigualdades cecandi,,10,13,43,https://twitter.com/jorgecotecadena/status/1425616964240691200,"['@oizuluaga', '@oizuluaga']"
Diego Forero,@diegoforeron,2021-08-11T19:46:53.000Z,llega a la carrera presidencial con experiencia y el duro reto de volver a inspirar éste país se reviva el sueño de unacolombiadistinta ,,16,27,89,https://twitter.com/diegoforeron/status/1425544266298929169,['@oizuluaga']
HUMBERTO SANCHEZ C.,@HumbertoHSC,2021-08-11T19:54:39.000Z,el país necesita de un presidente capaz con experiencia y la madurez suficiente para unir a los colombianos estoy convencido que ese es es usted ⁦ ⁩ ,,2,11,20,https://twitter.com/HumbertoHSC/status/1425546222350262272,['@oizuluaga']
Eu SinoVac,@EuOroVale,2021-08-11T20:02:16.000Z, mi me gusta mucho ,,3,6,14,https://twitter.com/EuOroVale/status/1425548140304809985,"['@rodrigoaguaclara', '@oizuluaga']"
Natalia Bedoya,@natiibedoya,2021-08-11T20:06:49.000Z,noticias que me llenan de felicidad quote tweet bluradio colombia aug ampliación óscar iván zuluaga lanza su precandidatura presidencial ,,57,16,63,https://twitter.com/natiibedoya/status/1425549284896825354,"['@oizuluaga', '@bluradioco']"
Juan David Vélez,@JuanDaVelez,2021-08-11T20:07:25.000Z,colombia necesita propuestas para lograr superar los grandes desafíos acompañaré a en su candidatura presidencial la cual contará con propuesta innovadora de inclusión y que estimulará grandes consensos su trayectoria liderazgo y sentido humano son garantía centro democrático,,25,36,138,https://twitter.com/JuanDaVelez/status/1425549435933794307,['@oizuluaga']
Jhon Jairo Berrío López,@jberriolopez,2021-08-11T20:23:37.000Z,nuestro amigo es un excelente candidato persona que conoce perfectamente al país quote tweet óscar iván zuluaga aug quiero anunciarles que buscaré la presidencia de nuestro país lo haré con una propuesta innovadora de inclusión y que estimule consensos con el fin de construir un país que proteja las diferencias y que no permita las desigualdades cecandi,,0,11,29,https://twitter.com/jberriolopez/status/1425553511346053127,"['@oizuluaga', '@oizuluaga']"
Óscar Iván Zuluaga,@OIZuluaga,2021-08-11T19:15:09.000Z,tenemos que crear una nueva fuerza laboral colombia tiene un ejército de jóvenes que necesita una apuesta clara que esté orientada al trabajo y al emprendimiento de la mano de la transformación digital y del bilingüismo cecandi,,20,80,169,https://twitter.com/OIZuluaga/status/1425536280226680835,[]
Óscar Iván Zuluaga,@OIZuluaga,2021-08-11T19:13:13.000Z,los niños son el presente y el futuro de la sociedad y el país su protección debe ser el propósito superior si queremos tener una sociedad que realmente derrote las desigualdades cecandi,,8,52,111,https://twitter.com/OIZuluaga/status/1425535794857615364,[]
Óscar Iván Zuluaga,@OIZuluaga,2021-08-11T19:12:21.000Z,necesitamos un estado austero tenemos que volver a dar ejemplo a la sociedad eliminemos tanto gasto burocrático y financiemos con esos ahorros el desmonte de impuestos como el del x un tributo completamente anti técnico cecandi,,126,180,440,https://twitter.com/OIZuluaga/status/1425535577957486592,[]
Óscar Iván Zuluaga,@OIZuluaga,2021-08-11T19:09:57.000Z,construyamos como sociedad un acuerdo por lo fundamental para luchar contra la corrupción y para proteger la democracia un acuerdo que no sea entre políticos sino entre toda la sociedad civil cecandi,,84,92,205,https://twitter.com/OIZuluaga/status/1425534974472728584,[]
Óscar Iván Zuluaga,@OIZuluaga,2021-08-11T19:08:11.000Z,construyamos una visión de país que permita recuperar la confianza y el bienestar social hagamos de esta crisis una oportunidad cecandi,,9,41,76,https://twitter.com/OIZuluaga/status/1425534527317889027,[]
Óscar Iván Zuluaga,@OIZuluaga,2021-08-11T19:06:42.000Z,este es el punto de partida del reto que tenemos a futuro vivimos una tormenta perfecta que tenemos que revertir para construir un futuro lleno de esperanza cecandiandi,,12,44,75,https://twitter.com/OIZuluaga/status/1425534156910510080,[]
Óscar Iván Zuluaga,@OIZuluaga,2021-08-11T19:05:05.000Z,vivimos dos grandes riesgos en esta pandemia perder los avances sociales y perder la confianza cecandiandi,,10,39,71,https://twitter.com/OIZuluaga/status/1425533747701686273,[]
ANDI,@ANDI_Colombia,2021-08-11T19:03:06.000Z,inicia la jornada de la tarde del tercer día del ° cecandi con la intervención de precandidato a la presidencia de colombia en el ° cecandi siga la transmisión en directo a través de nuestro canal de youtube ,,0,15,15,https://twitter.com/ANDI_Colombia/status/1425533251704209409,['@oizuluaga']
ANDI,@ANDI_Colombia,2021-08-11T16:22:20.000Z,en instantes los siguientes precandidatos a la presidencia de colombia presentarán sus propuestas en el ° cecandi podrá seguir la transmisión en directo a través de nuestro canal de youtube mac master and others,,1,14,27,https://twitter.com/ANDI_Colombia/status/1425492790784499714,[]
Óscar Iván Zuluaga,@OIZuluaga,2021-08-10T23:40:53.000Z,los países que más rápido avanzan son aquellos que logran consensos a través del diálogo y eso es lo que colombia necesita hoy más que nunca reflexiones al cumplirse años del gobierno del presidente democrático,,43,114,192,https://twitter.com/OIZuluaga/status/1425240769682673664,['@ivanduque']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-07T14:27:11.000Z,en el díadelejército mi reconocimiento y admiración constante al especialmente al conmemorarse la batalladeboyacá que consolidó nuestra independencia gracias a su valentía a esos hombres y mujeres heroicos estamos con ustedes patriahonorlealtad ejército nacional de colombia and others,,16,120,384,https://twitter.com/OIZuluaga/status/1424014261483970567,['@col_ejercito']
Óscar Iván Zuluaga,@OIZuluaga,2021-07-16T03:09:51.000Z,colombia debe profesionalizar aún más la debemos concentrar esfuerzos para que nuestras afronten criminalidad con ciberseguridad en lo urbano el relacionamiento de las ff aa con la comunidad es fundamental para mantener confianza y tranquilidad ,,4,9,32,https://twitter.com/OIZuluaga/status/1415871272811208706,"['@policiacolombia', '@fuerzasmilcol']"
Óscar Iván Zuluaga,@OIZuluaga,2021-07-16T02:55:51.000Z,en lo social colombia debe focalizar sus ayudas a adultos mayores que viven en pobreza extrema para garantizar una vejez digna y debemos tener un subsidio de desempleo para el trabajador formal ante cualquier crisis democrático,,5,11,38,https://twitter.com/OIZuluaga/status/1415867750661214212,[]
Óscar Iván Zuluaga,@OIZuluaga,2021-07-16T02:52:12.000Z,en venezuela es un dictador no podemos tener otro mensaje debemos ayudar y lograr llegada de la democracia a ese país hay que activar nuestras zonas de frontera y retomar servicios consulares en ese país para colombianosenelexterior democrático and others,,5,10,24,https://twitter.com/OIZuluaga/status/1415866830045032451,['@nicolasmaduro']
Óscar Iván Zuluaga,@OIZuluaga,2021-07-16T02:07:34.000Z,el gran acuerdo sobre lo fundamental es ponernos de acuerdo en lo esencial que garantice un mejor funcionamiento de la democracia colombia hoy requiere reformas de fondo a la justicia y a la política para luchar contra la corrupción democrático,,3,7,21,https://twitter.com/OIZuluaga/status/1415855598479024128,[]
Óscar Iván Zuluaga,@OIZuluaga,2021-07-16T01:52:48.000Z,debemos enfrentar las reformas de fondo que se han aplazado para poner a crecer nuestra economía con productividad educación de calidad desarrollo de logística desde las regiones empleo digno y con oportunidades y austeridad estatal democrático,,5,8,25,https://twitter.com/OIZuluaga/status/1415851879687405574,[]
