nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,Cantidad_Retweets,link,mencion
Gustavo Petro,petrogustavo,2020-11-16T13:12:43.000Z,el calentamiento global provoca un cambio drástico del ciclo del agua a escala planetaria que desata la crisis climática y pone en riesgo toda la vida del planeta la única solución es frenar el uso del petróleo el carbón y el gas en todo el planeta y ya ,,17,95,503,https://twitter.com/petrogustavo/status/1328325126270676992,[]
Gustavo Petro,petrogustavo,2020-11-16T13:10:37.000Z,esta es una de las peores noticias que podría recibir la humanidad gigantescas reservas congeladas de gas metano veces más poderoso que el co para calentar el planeta empiezan a salir a la atmósfera en el ártico siberiano un descubrimiento inquietante en el ártico una destacable llamada telefónica por satélite del científico sueco örjan gustafsson de la universidad de estocolmo a sus colegas a finales de octubre describió sucintamente un descubrimiento sinpermiso info,,137,893,1800,https://twitter.com/petrogustavo/status/1328324595280191488,[]
Gustavo Petro,petrogustavo,2020-11-16T12:56:51.000Z,muy bien por este camino de investigación que acoge el problema mundial del cambio climatico el moir podría llegar a descubrir que colombia necesita una reforma agraria precisamente para no destruir la selva amazónicaquote tweet jorge enrique robledo nov la deforestación es el mayor aporte de colombia al problema de los gases de efecto invernadero gei que provocan el calentamiento global por la reducción del área de los sumideros de carbono este martes debatiré este tema en la comisión quinta ,,26,221,978,https://twitter.com/petrogustavo/status/1328321133419094016,['@jerobledo']
Gustavo Petro,petrogustavo,2020-11-16T12:18:13.000Z,la expansión de los virus y las grandes ganaderías y monocultivos es necesario introducir diversidad en las ganaderías y plantaciones para disminuir la frecuencia de los virus el análisis del científico wallace rob wallace las vacunas pueden ayudar pero hay que intervenir para que la covid no sea biólogo evolutivo ecólogo e investigador en la universidad de minnesotta rob wallace ha publicado grandes granjas grandes gripes en españa y dead epidemiologists en estados unidos elsaltodiario com,,14,153,355,https://twitter.com/petrogustavo/status/1328311409126600704,[]
Gustavo Petro,petrogustavo,2020-11-16T12:00:10.000Z,el huracán en categoría tres y sobre san andrés y providencia hubo evacuación no existió algún plan ante la crisis climática no se reparó el hospital no quote tweet j soscolombiaddhh nov rezar o enviarle energía a los habitantes de san andres y providencia ante el huracán iota que está en categoría ya que el gobierno duque no hizo nada para proteger a los habitantes van vientos de kilómetros por hora está a km de providencia y km de san andrés ,,518,1200,3700,https://twitter.com/petrogustavo/status/1328306867454488581,['@juancaelbroky']
Gustavo Petro,petrogustavo,2020-11-16T11:51:15.000Z,alias toto socio santandereano y amigo íntimo de alias el ñeñe simulaba ser ganadero mientras construía una red de lavado de activos también estuvo en la campaña de duque el traquetismo nacional dio todo su apoyo a duque a la presidenciaquote tweet 𝙅𝙤𝙧𝙜𝙚 nov esa red de narcoganaderos es inmensa donde su jefe mayor debe ser lafaurie capturaron a pero los dejaron libres mejor dicho les dijeron váyanse y sepan hacer sus negocios ,,151,1600,3600,https://twitter.com/petrogustavo/status/1328304624391041029,['@jorgeprotesta']
Gustavo Petro,petrogustavo,2020-11-16T03:04:35.000Z,atentado contra toda la familia de la concejal eneriet penna de puerto guzmán putumayo ella no sobrevivió ni su esposo sus dos hijos heridos quote tweet análisis urbano nov atención estonopara continúalamatanza putumayo atentaron contra la familia de eneriet penna concejal de puerto guzman nos informan que al parecer no sobrevio al ataque su esposo tambien fue asesinado en el mismo hecho y dos de sus hijos habrían quedado heridos ,,55,861,1200,https://twitter.com/petrogustavo/status/1328172084690898951,['@analisisurbano']
Gustavo Petro,petrogustavo,2020-11-16T02:36:32.000Z,cuando la papa está lavada y en bolsa plástica es señal que es papa de intermediarios y no la que vende directamente el campesino los intermediarios de la papa están con el actual gobernador de boyacá ,,1900,2300,9700,https://twitter.com/petrogustavo/status/1328165023714332673,[]
Gustavo Petro,petrogustavo,2020-11-16T00:04:53.000Z,estoy en vivo con en la lectura de las columnas hoy nos acompaña la periodista camilaenlosgustavos k viewers gustavo petro estoy en vivo con en la lectura de las columnas hoy nos acompaña la periodista camilaenlosgustavos pscp tv,,62,256,846,https://twitter.com/petrogustavo/status/1328126861340073984,"['@gustavobolivar', '@zuluagacamila', '@petrogustavo', '@gustavobolivar', '@zuluagacamila']"
Gustavo Petro,petrogustavo,2020-11-15T22:50:13.000Z,conocí a lara parada en el esfuerzo de coordinar los movimientos regionales que luchábamos él en barrancabermeja y yo en zipaquirá contra el bipartidismo y por la construcción de una alternativa política aquí su historiaquote tweet mónica lara nov hoy hace años fue asesinado ricardo lara parada co fundador del eln y quien llegó a ser segundo al mando de esta organización guerrillera abro hilo show this thread,,40,90,320,https://twitter.com/petrogustavo/status/1328108071034490887,['@rayodeluna9']
Gustavo Petro,petrogustavo,2020-11-15T22:34:20.000Z, qué políticas son las que hacen peor la vida de las mujeres hacia una agenda feminista de la colombia humana la investigadora que derriba las barreras en torno a la teoría feminista es una pena idolatrar a silvia lópez dirige una colección de libros que trata de guiar en las principales claves del pensamiento de autoras feministas y abrir así la puerta a entenderlas no se trata de hacer santas laicas m publico es,,32,129,361,https://twitter.com/petrogustavo/status/1328104070377332736,[]
Gustavo Petro,petrogustavo,2020-11-15T22:23:13.000Z,bienvenida la aspiración presidencial de dirigente obrero y parlamentario del polo quote tweet alexander lópez maya nov senador alexander lópez nuevo candidato presidencial del polo ,,70,432,3000,https://twitter.com/petrogustavo/status/1328101275477667841,"['@alexlopezmaya', '@alexlopezmaya']"
Gustavo Petro,petrogustavo,2020-11-15T22:01:51.000Z,indudablemente hay que renegociar los tlc para proteger la producción nacional y centrar el esfuerzo en la agricultura y la industria y no en la extracción acojo la idea de un descuento en impuesto de renta para la empresa que exporte colombia necesita un cambio en los tlc mayer el empresario jimmy mayer fundador del grupo sanford dice que el país no va por buen camino eltiempo com,,33,238,751,https://twitter.com/petrogustavo/status/1328095899722113029,[]
Gustavo Petro,petrogustavo,2020-11-15T21:28:26.000Z,excelente análisis sobre la crisis de la papa en colombia hecho por campesino y congresista del mais y colombia humana duque debe frenar con tasas carbono la importación de papa y otros alimentos que podemos producir en colombiaquote tweet césar pachón nov lo que pidieron hilo para explicar la crisis papera y las medidas que debe tomar el gobierno de manera urgente primer dato hay más de mil productores de papa en todo el país concentrados principalmente en boyacá cundinamarca y nariño ellos son los más golpeados hoy show this thread,,23,238,634,https://twitter.com/petrogustavo/status/1328087487424720897,"['@cesarpachonagro', '@cesarpachonagro']"
Gustavo Petro,petrogustavo,2020-11-15T21:19:23.000Z,insultos como este nos dicen que trabajamos en lo justo quote tweet carlos martinezv nov  que es lo qué pasa con este lenguaje sicarial que a pesar de ver matanza tras masacre de prójimos y prójimas corrupción no hemos podido derribar a este sátrapa y a su satrapia ,,318,720,2500,https://twitter.com/petrogustavo/status/1328085209221390338,"['@cdmvilla', '@eltiempo', '@juanaafanador1', '@luisrodevia', '@luchojacobsen', '@luisgperezcasas', '@augustoocampo', '@gnavastalero']"
Gustavo Petro,petrogustavo,2020-11-15T21:03:30.000Z,bajo la figura de sergio arboleda se educa hoy una élite de abogados y abogadas el derecho bajo el nombre de un esclavista militante ,,87,314,1200,https://twitter.com/petrogustavo/status/1328081212494278658,[]
Gustavo Petro,petrogustavo,2020-11-15T19:53:17.000Z,despues de dos muertos y heridos ministros renuncian en perú el pueblo se ha levantado exigiendo democracia quote tweet ana teresa bernal nov dos muertos heridos ministros renuncian congreso peruano amenaza destituir al presidente merino perú reclama un país luego de años de abandono de despojo de una derecha enquistada y corrupta en el poder ,,89,480,1900,https://twitter.com/petrogustavo/status/1328063543611154435,['@anateresabernal']
Gustavo Petro,petrogustavo,2020-11-15T16:23:48.000Z,se está derrumbando la dictadura peruana ante el empuje de la movilización popular quote tweet ©halecos amarillosᴳᴸᴼᴮᴬᴸ ʷaͤnͣoͬnͤyˡmͤoᵍuͥsͦⁿ nov en peru una entrevista al primer ministro ignora cuantos ministros han dimitido y afirma que desconoce el paradero del presidente merino estoy llamando al presidente no sé en qué estará merinoasesino peruvianlivesmatter ,,104,513,2100,https://twitter.com/petrogustavo/status/1328010823642607616,['@chalecosamarill']
