nombre,usuario,cantidad_comentarios,cantidad_likes,Cantidad_Retweets,mencion,texto_tokenizado,lematizado
María Fernanda Cabal,@MariaFdaCabal,26,63,83,[], columna un nuevo acuerdo verde” i cada vez son más las pruebas que apuntan a que el estallido de disturbios en minneapolis fue sólo un pretexto y un primer paso para avanzar hacia la nueva agenda socialista un nuevo acuerdo verde” i maria fernanda cabal la periodista norteamericana milly weaver descubrió cómo el movimiento ‘sunrise movement’ ha sido determinante en la oleada de protestas que ha sembrado el pánico en los estados unidos entre sus mariafernandacabal com,  columna uno nuevo acuerdo verde ” i cada vez ser más el prueba que apuntar a que el estallido de disturbio en minneapoli ser sólo uno pretexto y uno primero paso para avanzar hacia el nuevo agenda socialista uno nuevo acuerdo verde ” i maria fernanda cabal el periodista norteamericano milly weaver descubrir cómo el movimiento ‘ sunrise movement ’ haber ser determinante en el oleada de protesta que haber sembrar el pánico en el estados unidos entre su mariafernandacabal com
María Fernanda Cabal,@MariaFdaCabal,24,295,353,[],los bienes incautados a responsables del carro bomba en la general santander la cifra de los mismos asciende a los mil millones de pesos se trata de nueve predios que pertenecían a estos sujetos a su vez integrantes del eln semana com,el bien incautado a responsable del carro bomba en el general santander el cifra de el mismo ascender a el mil millón de pesos él tratar de nueve predio que pertenecer a este sujeto a su vez integrante del eln semana com
María Fernanda Cabal,@MariaFdaCabal,9,18,24,[], columna un nuevo acuerdo verde” i aunque la organización se muestra como una iniciativa de acción política liderada por jóvenes sus acciones van más allá de la aparente causa romántica de descarbonización empleo y justicia” un nuevo acuerdo verde” i maria fernanda cabal la periodista norteamericana milly weaver descubrió cómo el movimiento ‘sunrise movement’ ha sido determinante en la oleada de protestas que ha sembrado el pánico en los estados unidos entre sus mariafernandacabal com,  columna uno nuevo acuerdo verde ” i aunque el organización él mostrar como uno iniciativa de acción político liderado por joven su acción ir más allá de el aparente causa romántico de descarbonización empleo y justicia ” uno nuevo acuerdo verde ” i maria fernanda cabal el periodista norteamericano milly weaver descubrir cómo el movimiento ‘ sunrise movement ’ haber ser determinante en el oleada de protesta que haber sembrar el pánico en el estados unidos entre su mariafernandacabal com
María Fernanda Cabal,@MariaFdaCabal,12,16,29,[], columna un nuevo acuerdo verde” i a sus años después de participar en la campaña de bernie sanders en y de ser miembro de ‘socialistas demócratas de américa’ alexandria es la nueva cara de los demócratas un nuevo acuerdo verde” i maria fernanda cabal la periodista norteamericana milly weaver descubrió cómo el movimiento ‘sunrise movement’ ha sido determinante en la oleada de protestas que ha sembrado el pánico en los estados unidos entre sus mariafernandacabal com,  columna uno nuevo acuerdo verde ” i a su año después de participar en el campaña de bernie sanders en y de ser miembro de ‘ socialista demócrata de américa ’ alexandrio ser el nuevo cara de el demócrata uno nuevo acuerdo verde ” i maria fernanda cabal el periodista norteamericano milly weaver descubrir cómo el movimiento ‘ sunrise movement ’ haber ser determinante en el oleada de protesta que haber sembrar el pánico en el estados unidos entre su mariafernandacabal com
María Fernanda Cabal,@MariaFdaCabal,7,21,20,[],más censura china en hong kong retiraron libros prodemocracia prohibieron material escolar e el gobierno de la ciudad semiautónoma dijo que un equipo revisaría la gobernanza y gestión” de la emisora pública rthk desde el de julio y por un plazo de unos seis meses infobae com,más censura chino en hong kong retirar libro prodemocracia prohibir material escolar e el gobierno de el ciudad semiautónomo decir que uno equipo revisar el gobernanza y gestión ” de el emisora público rthk desde el de julio y por uno plazo de uno seis mes infobae com
María Fernanda Cabal,@MariaFdaCabal,32,170,192,[],maduro saca ‘artillería’ para rescate de álex saab en cabo verde embajador presiona y hay gente en guinea bisáu para ir por él extradición a ee uu sería inminente eltiempo com,maduro sacar ‘ artillería ’ para rescate de álex saab en cabo verde embajador presionar y haber gente en guinea bisáu para ir por él extradición a ee uu ser inminente eltiempo com
María Fernanda Cabal,@MariaFdaCabal,136,664,1300,"['@mindefensa', '@col_ejercito', '@ejercito_div2', '@fuerzasmilcol', '@infopresidencia', '@minsaludcol']",ésto es lo que no ven quienes promueven el odio contra los más valientes los que nos dieron la libertad héroes por siempre mindefensa jul el orgullo de ser soldado de la patria somossuejército cc ,ésto ser él que no ver quien promover el odio contra el más valiente el que yo dar el libertad héro por siempre mindefensa jul el orgullo de ser soldado de el patria somossuejército cc
María Fernanda Cabal,@MariaFdaCabal,42,78,85,[],régimen de maduro exige a cabo verde que le deje ver a álex saab su embajador pide explicaciones por traslado del colombiano dice asistencia legal ha sido limitada eltiempo com,régimen de maduro exigir a cabo verde que él dejar ver a álex saab su embajador pedir explicación por traslado del colombiano decir asistencia legal haber ser limitar eltiempo com
María Fernanda Cabal,@MariaFdaCabal,48,225,398,[], columna una mayoría silenciosa las agresiones físicas y la difamación a sus seguidores ha hecho que muchas personas decidan no hacer visible su apoyo y por lo tanto sus votos se mantengan escondidos hasta el día de la contienda una mayoría silenciosa maria fernanda cabal a menos de cinco meses de la contienda electoral por la presidencia de los estados unidos el país norteamericano se adentra en un terreno desconocido en donde los conceptos de ley y orden” están mariafernandacabal com,  columna uno mayoría silencioso el agresión físico y el difamación a su seguidor haber hacer que mucho persona decidir no hacer visible su apoyo y por él tanto su voto él mantener escondido hasta el día de el contienda uno mayoría silencioso maria fernanda cabal a menos de cinco mes de el contienda electoral por el presidencia de el estados unidos el país norteamericano él adentrar en uno terreno desconocido en donde el concepto de ley y orden ” estar mariafernandacabal com
María Fernanda Cabal,@MariaFdaCabal,26,223,360,['@santi_abascal'],valiente santiago abascal jul primero el gobierno socialcomunista incita al odio contra vox después los matones de pablo iglesias de otegi y del bloque agreden y amenazan delegados del gobierno y consejera de interior vasca toleran los hostigamientos los medios y teles lacayas lo ocultan,valiente santiago abascal jul primero el gobierno socialcomunista incitar al odio contra vox después el matón de pablo iglesias de otegi y del bloque agredir y amenazar delegado del gobierno y consejera de interior vasco tolerar el hostigamiento el medio y tele lacayas él ocultar
María Fernanda Cabal,@MariaFdaCabal,49,95,213,[], columna una mayoría silenciosa no se puede olvidar que hace cuatro años en la elección de la demócrata hillary clinton lideró siempre los sondeos de la campaña y terminó perdiendo una mayoría silenciosa maria fernanda cabal a menos de cinco meses de la contienda electoral por la presidencia de los estados unidos el país norteamericano se adentra en un terreno desconocido en donde los conceptos de ley y orden” están mariafernandacabal com,  columna uno mayoría silencioso no él poder olvidar que hacer cuatro año en el elección de el demócrata hillary clinton liderar siempre el sondeo de el campaña y terminar perder uno mayoría silencioso maria fernanda cabal a menos de cinco mes de el contienda electoral por el presidencia de el estados unidos el país norteamericano él adentrar en uno terreno desconocido en donde el concepto de ley y orden ” estar mariafernandacabal com
María Fernanda Cabal,@MariaFdaCabal,114,558,844,"['@lcvelez', '@claudialopez']", quienes son los fachos luis carlos vélez jul temas prohibidos en una rueda de prensa de la alcaldía de bogotá esto debe ser un error de alguien en el equipo de la democracia se construye con una prensa libre mucha molestia entre los colegas que cubren bogotá,  quien ser el facho luis carlos vélez jul tema prohibido en uno rueda de prensa de el alcaldía de bogotá este deber ser uno error de alguien en el equipo de el democracia él construir con uno prensa libre mucho molestia entre el colega que cubrir bogotá
María Fernanda Cabal,@MariaFdaCabal,29,171,321,[], columna una mayoría silenciosa la base electoral de trump considera que ha cumplido sus promesas de campaña y confía en que estará a la altura para sacar al país adelante una mayoría silenciosa maria fernanda cabal a menos de cinco meses de la contienda electoral por la presidencia de los estados unidos el país norteamericano se adentra en un terreno desconocido en donde los conceptos de ley y orden” están mariafernandacabal com,  columna uno mayoría silencioso el base electoral de trump considerar que haber cumplir su promesa de campaña y confíar en que estar a el altura para sacar al país adelante uno mayoría silencioso maria fernanda cabal a menos de cinco mes de el contienda electoral por el presidencia de el estados unidos el país norteamericano él adentrar en uno terreno desconocido en donde el concepto de ley y orden ” estar mariafernandacabal com
María Fernanda Cabal,@MariaFdaCabal,28,130,216,[], columna una mayoría silenciosa las agresiones físicas y la difamación a sus seguidores ha hecho que muchas personas decidan no hacer visible su apoyo y por lo tanto sus votos se mantengan escondidos hasta el día de la contienda una mayoría silenciosa maria fernanda cabal a menos de cinco meses de la contienda electoral por la presidencia de los estados unidos el país norteamericano se adentra en un terreno desconocido en donde los conceptos de ley y orden” están mariafernandacabal com,  columna uno mayoría silencioso el agresión físico y el difamación a su seguidor haber hacer que mucho persona decidir no hacer visible su apoyo y por él tanto su voto él mantener escondido hasta el día de el contienda uno mayoría silencioso maria fernanda cabal a menos de cinco mes de el contienda electoral por el presidencia de el estados unidos el país norteamericano él adentrar en uno terreno desconocido en donde el concepto de ley y orden ” estar mariafernandacabal com
