nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,cantidad_retweets,link
Carlos Mogollón,Carlos Mogollón,2021-05-06T04:59:54.000Z,"Gustavo. No vaya a cometer el error de Luis Carlos Galán. Galán era el presidente de Colombia, no era necesario ir a Soacha. Y nos costó un Cesar Gaviria, un Andrés Pastrana y un Alvaro Uribe. No hay garantías en las calles.",,2,15,78,https://twitter.com/coleopteroazul/status/1390169428583718913
#cabalpresidenta2022,#cabalpresidenta2022,2021-05-06T17:54:14.000Z,Compar a Petro con Luis Carlos Galan ....es de K-pop,,,,2,https://twitter.com/JuanAlv26439725/status/1390364296522223619
HERNÁN AGUIRRE,HERNÁN AGUIRRE,2021-05-06T05:01:16.000Z,"¡Vamos Petro! Hagamos historia con esa marcha de un millón de manifestantes y pidámosle desde ya a la Fuerza Pública que se una al Pueblo, que no esté más del lado de los traidores, que la masacre no es el camino.",,9,128,485,https://twitter.com/HernnAguirre6/status/1390169774144081923
Viralart3,Viralart3,2021-05-06T05:26:53.000Z,"Petro no te arriesgues.... Vamos el pueblo pero tú debes cuidarte porque te queremos en la presidencia el próximo año.

Luis Carlos Galán 
Carlos Pizarro 
Jorge Eliecer Gaitán.

Pudieron cambiar el país pero a los poderosos no les convenía y por eso los silenciaron

Cuídate porfa",,13,73,386,https://twitter.com/Viralart3/status/1390176218843127808
Poder de Acción Social,Poder de Acción Social,2021-05-06T05:04:07.000Z,"Senador Petro:

Usted conoce bien al uribismo, son capaces de contratar tiradores de precisión para atentar contra su vida.

Permita que la gente salga sin presión ni agendas, que solita se organice. Usted de seguro tiene bastante trabajo: el Programa de Gobierno que  necesita.",,25,66,364,https://twitter.com/PoderAccionSoci/status/1390170491172884481
H. Fonseca,H. Fonseca,2021-05-06T05:06:47.000Z,"Señor 
@petrogustavo
 

No sé exponga más de lo necesario!

Además, está manifestaciones son SOLO DEL PUEBLO!",,1,8,110,https://twitter.com/HFonsec92085163/status/1390171161275904004
Miguel García Ramírez,Miguel García Ramírez,2021-05-06T05:05:24.000Z,"A Ud 
@petrogustavo
 COLOMBIA te necesita SANO, FUERTE y LIBRE para q asuma la PRESIDENCIA 2022. 

De por DIOS, NO SALGA, NO de PAPAYA, CUÍDATE, Colombia te necesita VIVO
@GustavoBolivar
 @IvanCepedaCast
 @AidaAvellaE
 @DavidRacero
 @JuanTrujilloC
 @AUGUSTOOCAMPO
 @maryluzherran",,,8,23,https://twitter.com/Miguel50Garcia/status/1390170812011921408
Diana,Diana,2021-05-06T05:14:37.000Z,"Primero dice “me acompañarían?”, luego dice que es uno más, me siento engañada y confundida. He defendido las marchas y discuto en el grupo familiar de Wapp defendiendo las marchas, pero veo que detrás de todo esto hay hambre de poder. No es suficiente todo lo que está pasando?",,1,,2,https://twitter.com/Diana34792332/status/1390173131243991041
Juan Forero,Juan Forero,2021-05-06T05:42:19.000Z,Excelente comentario. Veo oportunismo en esta propuesta.,,1,,2,https://twitter.com/foreropa27/status/1390180101640409093
Maraiano Luis Ricardo,Maraiano Luis Ricardo,2021-05-06T05:16:25.000Z,"Eso solo lo puede hacer la gente de buen corazón, como cuándo marchamos contra los grupos narcoguerrilleros ¿Te acuerdas? En cambio usted está rodeada de vándalos, delincuentes, terroristas, narcos, cocaleros, drogadictos, secuestradores, pedófilos ¿Si ve la diferencia?",,2,10,26,https://twitter.com/LuisMaraiano/status/1390173584304259073
Colombia Unida,Colombia Unida,2021-05-07T01:43:23.000Z,Tiene pruebas de lo que escribe o es solo por repetir lo que Uribe diga? Hablar mierda es fácil no?,,,,,https://twitter.com/Paislibreya/status/1390482359275999233
faiver mendez,faiver mendez,2021-05-06T05:22:28.000Z,Así lo queremos ver Petro,,,1,1,https://twitter.com/faiver29/status/1390175106471800834
Camila Manzanares#PorLaVida Edilesa Teusaquillo,Camila Manzanares#PorLaVida Edilesa Teusaquillo,2021-05-06T05:30:14.000Z,"Por supuesto que sí. Somos la generación de la paz, la alegría y la democracia. Además en el marco de la conmemoración de 30 años de la constitución del 91. Lo acompañamos",,,10,79,https://twitter.com/camilaporlavida/status/1390177062418325505
Otro bogotano más...,Otro bogotano más...,2021-05-06T05:30:20.000Z,"Me gusta la idea... Pero no lo queremos en el próximo billete de 1000...lo necesitamos vivo para que llegue a la presidencia... No queremos otro 9 de abril 
#PetroPresidente2022",,,4,24,https://twitter.com/otrobogotanomas/status/1390177087961587712
CasandraAnam,CasandraAnam,2021-05-06T05:37:42.000Z,"Senador
Usted no debe asistir a marchas
Usted debe cuidarse para  Colombia
No les vaya  dar ese payaso
Ellos están esperando una palabra,una frase,una opinión,una acción suya que les de motivo u oportunidad para acabarlo...",,2,17,83,https://twitter.com/CasandraAnam/status/1390178939184861184
mauricio,mauricio,2021-05-06T05:38:17.000Z,"Gracias al periodista , o si no lo matan.",,2,2,3,https://twitter.com/giocasur/status/1390179087805829121
Grupo Gama,Grupo Gama,2021-05-06T05:38:25.000Z,"Gracias, Petro. Pero NO! Sabemos de su amor por este país y de la impotencia que hoy le atormenta; y que usted no es de mirar sino de ACTUAR. Sabemos que está presente. Hoy su férrea CONVICCIÓN no debe estar en la calle. Sus enemigos son deNo salga.",,,3,5,https://twitter.com/gamasvg/status/1390179121645428739
TODOS SOMOS COLOMBIA,TODOS SOMOS COLOMBIA,2021-05-06T05:40:08.000Z,"No señor Petro, no se arriesgue, lo pueden hasta matar. Cuidese que lo necesitamos ahora más que nunca.",,1,11,39,https://twitter.com/MarthaC47626609/status/1390179554799534082
DianaRico4D,DianaRico4D,2021-05-06T05:47:52.000Z,Pero sin #ESMAD,,,,13,https://twitter.com/DianaRico4D/status/1390181499220135940
Pascal Vásquez,Pascal Vásquez,2021-05-06T05:55:55.000Z,"No debería exponerse 
@petrogustavo
 ahora más que nunca debe cuidar su integridad. No lo queremos como un mártir sino como nuestro futuro presidente. Esta dictadura está desatada y no dudará en eliminarlo. Convoque, nosotros asistimos, pero no sé exponga.",,,3,4,https://twitter.com/Pascal_Vasquez/status/1390183526532853766
Nana Opiniones Personales,Nana Opiniones Personales,2021-05-06T06:19:54.000Z,"¡NO! No te vas a exponer a qué te maten. Así que roguemos a Dios y a todas las energías del bien de su creación que impida a toda costa que el gobierno declare estado de conmoción interior! Petro por favor, esta propuesta es como si te lanzaras al suicidio. Yo no estoy de acuerdo",,,4,16,https://twitter.com/NanaEpidemio/status/1390189562203344897
